trajectory_id,p_t,v_t,u_t,p_next,v_next,margin
9,-1.1486510199425344,0.6622544303674408,-0.41121942803924344,-1.0877936426477055,0.6085737729482881,0.8513489800574656
9,-1.0877936426477055,0.6085737729482881,-0.5,-1.0331499051881876,0.546437374595178,0.9122063573522945
9,-1.0331499051881876,0.546437374595178,-0.45255209738863555,-0.9841833629512279,0.4896654223695969,0.9668500948118124
9,-0.9841833629512279,0.4896654223695969,-0.2826354229557363,-0.9391404368072078,0.4504292614402008,1.015816637048772
9,-0.9391404368072078,0.4504292614402008,-0.15332863069115577,-0.8966976050829198,0.42442831724287966,1.0608595631927922
9,-0.8966976050829198,0.42442831724287966,-0.036377702593056574,-0.8556690210800242,0.410285840028956,1.1033023949170802
9,-0.8556690210800242,0.410285840028956,0.1788604000374971,-0.8138964469891659,0.41772574090858294,1.1443309789199758
9,-0.8138964469891659,0.41772574090858294,0.2818046011269709,-0.7703662699872399,0.43530177001925996,1.1861035530108341
9,-0.7703662699872399,0.43530177001925996,0.38504101383958295,-0.7240695527881092,0.4629671719913062,1.2296337300127602
9,-0.7240695527881092,0.4629671719913062,0.2599692651881438,-0.676288640464121,0.47780912323988334,1.2759304472118909
9,-0.676288640464121,0.47780912323988334,0.41785438826656085,-0.6254526642415641,0.5083597622255689,1.3237113595358792
9,-0.6254526642415641,0.5083597622255689,0.5,-0.5707637482513658,0.5468891599019828,1.374547335758436
9,-0.5707637482513658,0.5468891599019828,0.39308663810595956,-0.5133200137579192,0.5744373449344655,1.4292362517486343
9,-0.5133200137579192,0.5744373449344655,0.39579461894230805,-0.45309775197080654,0.6022226178711272,1.4866799862420808
9,-0.45309775197080654,0.6022226178711272,0.5,-0.38904922873657216,0.6404852323423439,1.5469022480291934
9,-0.38904922873657216,0.6404852323423439,0.40781720633764174,-0.3220994064912012,0.6694982224537094,1.610950771263428
10,1.8649314370639525,0.9950175691491474,0.0970725953693935,1.963474891710464,0.985434546465116,0.13506856293604752
10,1.963474891710464,0.985434546465116,0.21000553425981106,2.0,0.0,0.036525108289535924
10,2.0,0.0,0.26804043185451754,2.0,0.0,0.0
10,2.0,0.0,0.5,2.0,0.0,0.0
10,2.0,0.0,0.28199666787759503,2.0,0.0,0.0
10,2.0,0.0,0.4548092790505096,2.0,0.0,0.0
10,2.0,0.0,0.2664183638547675,2.0,0.0,0.0
10,2.0,0.0,0.10445841587824795,2.0,0.0,0.0
10,2.0,0.0,0.11789117184188325,2.0,0.0,0.0
10,2.0,0.0,-0.1349908056207419,1.9980446499475462,-0.019553500524537616,0.0
10,1.9980446499475462,-0.019553500524537616,-0.1260859175539083,1.9942256218201906,-0.03819028127355676,0.0019553500524538414
10,1.9942256218201906,-0.03819028127355676,0.10171104926649285,1.9908265291927207,-0.03399092627469864,0.005774378179809414
